evaluation Time: 0.0524, Train loss: 0.3583, Val loss: 0.3433, Test loss: 0.3718
Train acc: (95.6879, 95.5163), Val acc: (95.4733, 95.0199), Test acc: (94.9648, 94.6063)
Epoch 22, training Time(s): 0.0184, estimated train loss 0.4033, acc 95.2772, 95.0021
evaluation Time: 0.0322, Train loss: 0.3560, Val loss: 0.3429, Test loss: 0.3706
Train acc: (95.7906, 95.6211), Val acc: (95.4733, 95.0199), Test acc: (95.0352, 94.6853)
Epoch 23, training Time(s): 0.0240, estimated train loss 0.3997, acc 95.5852, 95.4135
evaluation Time: 0.0708, Train loss: 0.3539, Val loss: 0.3428, Test loss: 0.3697
Train acc: (95.9959, 95.8502), Val acc: (95.4733, 95.0199), Test acc: (95.0000, 94.6573)
Epoch 24, training Time(s): 0.0241, estimated train loss 0.3972, acc 95.0719, 94.8234
evaluation Time: 0.0389, Train loss: 0.3520, Val loss: 0.3427, Test loss: 0.3690
Train acc: (95.9959, 95.8553), Val acc: (95.4733, 95.0199), Test acc: (95.0352, 94.6974)
Epoch 25, training Time(s): 0.0206, estimated train loss 0.3952, acc 95.7906, 95.6044
evaluation Time: 0.0390, Train loss: 0.3500, Val loss: 0.3426, Test loss: 0.3682
Train acc: (96.0986, 95.9576), Val acc: (95.4733, 95.0199), Test acc: (95.0352, 94.6991)
Epoch 26, training Time(s): 0.0223, estimated train loss 0.3959, acc 94.6612, 94.4453
evaluation Time: 0.0292, Train loss: 0.3478, Val loss: 0.3423, Test loss: 0.3673
Train acc: (96.3039, 96.1637), Val acc: (95.0617, 94.6429), Test acc: (95.1408, 94.8129)
Epoch 27, training Time(s): 0.0196, estimated train loss 0.3862, acc 95.7906, 95.6261
evaluation Time: 0.0290, Train loss: 0.3456, Val loss: 0.3420, Test loss: 0.3664
Train acc: (96.4066, 96.2658), Val acc: (95.0617, 94.6429), Test acc: (95.2465, 94.9283)
Epoch 28, training Time(s): 0.0256, estimated train loss 0.3887, acc 95.5852, 95.4011
evaluation Time: 0.0340, Train loss: 0.3434, Val loss: 0.3418, Test loss: 0.3655
Train acc: (96.6119, 96.4907), Val acc: (94.2387, 93.8058), Test acc: (95.2817, 94.9670)
Epoch 29, training Time(s): 0.0417, estimated train loss 0.3799, acc 95.7906, 95.6368
evaluation Time: 0.0328, Train loss: 0.3412, Val loss: 0.3416, Test loss: 0.3647
Train acc: (96.9199, 96.8072), Val acc: (94.2387, 93.8058), Test acc: (95.3169, 95.0074)
Epoch 30, training Time(s): 0.0327, estimated train loss 0.3893, acc 95.6879, 95.5178
evaluation Time: 0.0359, Train loss: 0.3389, Val loss: 0.3415, Test loss: 0.3641
Train acc: (96.9199, 96.8072), Val acc: (94.2387, 93.8058), Test acc: (95.3521, 95.0381)
	Current best at epoch 30 with Val loss 0.3415 (94.2387, 93.8058), Test loss 0.3641 (95.3521, 95.0381)Epoch 31, training Time(s): 0.0208, estimated train loss 0.3778, acc 96.9199, 96.8066
evaluation Time: 0.0691, Train loss: 0.3368, Val loss: 0.3416, Test loss: 0.3635
Train acc: (97.1253, 97.0158), Val acc: (94.2387, 93.8058), Test acc: (95.4225, 95.1122)
Epoch 32, training Time(s): 0.0406, estimated train loss 0.3734, acc 96.2012, 96.0125
evaluation Time: 0.0583, Train loss: 0.3347, Val loss: 0.3418, Test loss: 0.3631
Train acc: (97.1253, 97.0158), Val acc: (94.2387, 93.8058), Test acc: (95.4225, 95.1026)
Epoch 33, training Time(s): 0.0231, estimated train loss 0.3795, acc 95.5852, 95.3985
evaluation Time: 0.0363, Train loss: 0.3328, Val loss: 0.3421, Test loss: 0.3629
